,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,KAYU,0.989627843022175,160.42359361988562,Basic Materials,146.23415530326685,25.4320270092638,-1.7899766888658752,-1.877184681200949,Multiple Linear Regression,Inter-Sector
0,KBRI,0.9986665661241013,42.77493318100855,Basic Materials,140.11020893233888,20.016183588423665,-0.3476268078106504,-0.44354657357657223,Multiple Linear Regression,Inter-Sector
0,KDSI,0.9980011316395597,301.48404429340775,Basic Materials,310.3506151914978,57.05067875147771,0.32556294626157706,0.14978888318085115,Multiple Linear Regression,Inter-Sector
0,KKES,0.9859923133309735,22.53024961832596,Basic Materials,20.99032501195657,17.788411027081843,-1.6624286632401173,-1.3869780193220693,Multiple Linear Regression,Inter-Sector
0,KMTR,0.9689118983017337,255.36541024202688,Basic Materials,158.44235562384176,24.38479798821127,-0.47095533313695426,-0.11096053977742554,Multiple Linear Regression,Inter-Sector
0,KRAS,0.9975787609993126,115.53537265818306,Basic Materials,117.11842436901236,18.29975380765818,-2.7442896481037162,-0.6311356100342929,Multiple Linear Regression,Inter-Sector
0,LMSH,0.996665798169435,263.5480264224009,Basic Materials,240.0921348182394,24.25768272438281,0.29036006540410775,0.024381640358982937,Multiple Linear Regression,Inter-Sector
0,LTLS,0.9984701991978414,136.82189358032025,Basic Materials,189.656430723212,19.830908771317688,-0.49906290689296895,-0.1458611177585432,Multiple Linear Regression,Inter-Sector
0,MBMA,0.9565015216838991,539.401311281749,Basic Materials,58.46185297424688,9.525156841534823,-9.638253950778449,-1.4597806874326975,Multiple Linear Regression,Inter-Sector
0,MDKA,0.9981920041636189,3682.473935225142,Basic Materials,453.69112290093244,16.78835691001872,-6.259879806521318,-0.29968181982497094,Multiple Linear Regression,Inter-Sector
0,MDKI,0.9616516398948078,41.84455909660901,Basic Materials,54.76558577597811,18.50188708647909,-0.3964288944488773,-0.18019099063130367,Multiple Linear Regression,Inter-Sector
0,MOLI,0.9938657974187718,520.0527886921357,Basic Materials,210.12895107983763,24.638243265917566,3.385323950110149,0.22732152954466245,Multiple Linear Regression,Inter-Sector
0,NCKL,0.9131051220636116,1135.9467807595545,Basic Materials,82.54518176469742,8.675791166826652,-8.162726241983119,-0.8410495531621841,Multiple Linear Regression,Inter-Sector
0,NICE,0.9191247575228194,3743.496853441676,Basic Materials,181.63185961709144,17.78912483502701,-6.622280726582371,-1.160424584731608,Multiple Linear Regression,Inter-Sector
0,NICL,0.980035995648646,134.13168068903494,Basic Materials,44.75669265633945,15.327634471349128,-6.139857016982685,-4.939580764554584,Multiple Linear Regression,Inter-Sector
0,NIKL,0.9959884511336964,6340.42165738244,Basic Materials,1050.1346797074684,23.425576152828285,-3.35483296511317,-0.4227146301790478,Multiple Linear Regression,Inter-Sector
0,NPGF,0.9662622612312569,33.55967207463001,Basic Materials,22.446858069354022,19.18534877722566,-1.9219970287878354,-2.2144126571789284,Multiple Linear Regression,Inter-Sector
0,OBMD,0.9816959464293264,93.51677595630484,Basic Materials,58.65031066050392,21.152017304122133,0.4223779335166294,0.2583960088522,Multiple Linear Regression,Inter-Sector
0,OKAS,0.9997496009381073,5218.242030243166,Basic Materials,1578.7210522418209,32.438468308290645,1.8462501845242012,-0.30558695770978433,Multiple Linear Regression,Inter-Sector
