,Company,Test R2,Test MSE
0,BTEL,0.9994474102279466,6.144077717467329
0,BUKK,0.9898880757508433,1569.5316484311043
0,CASS,0.9910423319051418,710.0245521783695
0,CENT,0.994152212371357,28.639309138741183
0,CMNP,0.9968587809971108,1034.734210660667
0,DATA,0.545505259157598,1489.4070919491746
0,DGIK,0.9953398587370093,9.84410026539478
0,EXCL,0.9971866248027734,5144.833090510493
0,FIMP,0.9585123215033088,6.670264375028717
0,FREN,0.9989935096553109,2347.1512272925625
0,GHON,0.9702157910225918,4488.250888854392
0,GMFI,0.9968051410079772,30.889098573715902
0,GOLD,0.9764739604831061,133.00048980363715
0,HADE,0.9617859370653234,42.172078361898485
0,IBST,0.9940918371280908,32645.944058043842
0,IDPR,0.9973126885095192,657.8893303388113
0,INET,0.9901677493387546,47.638480028416026
0,IPCC,0.9953685936248912,631.0931220319324
0,IPCM,0.9859107191184855,80.55171748483859
0,ISAT,0.9950449095164913,14319.167349767915
0,JAST,0.998158776419639,517.6161637334579
0,JKON,0.9970509121160914,177.74585955183784
0,JSMR,0.9970432054898162,7116.882112586523
0,KARW,0.9985046711021622,46.1301687538687
0,KBLV,0.9987239639019204,659.5036507285405
0,KEEN,0.9896655682804801,328.2984129257324
0,KETR,0.9163383276359739,81.65653963529552
0,KOKA,0.8815055731438304,34.72586075378662
0,KRYA,0.9882587591482319,245.10807088609894
0,LCKM,0.9362800311657832,122.63440798443516
0,LINK,0.9950882116504683,8569.904740301505
0,MANG,0.9613398057536255,62.664634228158675
0,META,0.9954348304224819,20.826182631059464
0,MORA,0.9267021471325355,176.18994629172593
0,MPOW,0.992563643570703,51.59639250207131
0,MTEL,0.9605372012213484,122.41943163801676
0,MTPS,0.9921772576727117,1374.2609787948568
0,MTRA,0.996241794425464,14.950636404419003
0,NRCA,0.9967681119896198,210.39348141232372
0,OASA,0.9868293350040629,24.58952815688847
0,PBSA,0.9952602304595362,169.60953570849165
0,PGEO,0.9767976459125172,1338.110053454226
0,PORT,0.9556101268632904,1116.6474619140818
0,POWR,0.9942235947766586,396.3317603424996
0,PPRE,0.9974745367304831,31.238716434618276
0,PTDU,0.9978781791286886,1362.9912693735816
0,PTPP,0.9982875684472736,2160.3028546458136
0,PTPW,0.9853323878889318,723.6238689043495
0,RONY,0.9973857216479474,211.58480471016114
0,SMKM,0.9968259300758812,229.75810456424946
0,SSIA,0.9983747790665815,196.5168098401847
0,SUPR,0.5049320543507743,79482908.37541965
0,TAMA,0.9814990644033853,80.13425663279176
0,TBIG,0.9972394233042889,1378.1809932437689
0,TGRA,0.9982589572909957,157.60978787936457
0,TLKM,0.9980541507935021,2471.6107871959543
0,TOPS,0.9986616079391817,142.27785651356737
0,TOTL,0.9974952370710052,171.75933729255698
0,TOWR,0.9973976470986943,250.21274988877374
0,WEGE,0.9942923409896022,34.116574190790324
0,WIKA,0.9979534849946661,1506.5972433085915
0,WSKT,0.9981270602417244,1146.595193525164
0,ADCP,0.980559538871284,2.89698201381792
0,AMAN,0.9927524822741585,287.30534572730187
0,APLN,0.997578481249894,24.27378467485527
0,ARMY,0.9955643640464347,66.441868322244
0,ASPI,0.992950865144116,96.22766108770492
0,ASRI,0.9980704324550616,72.67834712636821
0,ATAP,0.9711395541837903,41.59551414120041
0,BAPA,0.9966406989227482,11.71131476885784
0,BAPI,0.6077871783282127,14.831717499396241
0,BBSS,0.9810033735342156,19.203872814131376
0,BCIP,0.9986727887546046,102.30231850121736
0,BEST,0.997577208096351,99.89146606206445
0,BIKA,0.9981581116731073,417.9474045869542
0,BIPP,0.98364511811835,7.896738955381657
0,BKDP,0.9933322299754956,10.976206936248149
0,BKSL,0.9998805267769622,4.647072873182146
0,BSBK,0.9952984339511904,6.702061535511043
0,BSDE,0.9966854294775048,765.4035648005532
0,CBPE,0.7907475006924864,20.475606610772658
0,CITY,0.9903322266904978,99.80949334021085
0,COWL,0.9991565893579978,83.9101149758066
0,CPRI,0.9771351008938008,2.46822474584292
0,CSIS,0.9863016379190777,2063.774686593435
0,CTRA,0.9978792210650449,431.7801534682396
0,DADA,0.9856112087852992,49.43709451231469
0,DART,0.9993964076029247,39.31560454689828
0,DILD,0.9983379889232515,49.63682938471155
0,DMAS,0.9878290136660454,22.52136839102562
0,DUTI,0.9985768714332409,5974.884463543641
0,ELTY,0.9977667205616559,3454.5973008834717
0,EMDE,0.9933789959663225,17.96408316037669
0,FMII,0.9942588757618726,59.00997452603059
0,FORZ,0.9987167211180289,177.99643605126343
0,GAMA,0.9988047686540613,11.069157575788946
0,GMTD,0.9994435972715934,352.5314130674899
0,GPRA,0.9943397358954718,27.007471337316243
0,GRIA,0.8411564246395342,45.362962708475905
0,HBAT,0.9179473639130792,6.859993558234537
0,HOMI,0.9937031242733589,465.7341657122867
0,INDO,0.941354464651605,50.280534041270045
0,INPP,0.9904755006488118,562.4681420090249
0,IPAC,0.9739441260244447,32.50817793376914
0,JRPT,0.9983878850343417,132.28094496075306
0,KBAG,0.9961456209391901,25.78780585440421
0,KIJA,0.9973534457022877,16.830304408321442
0,KOCI,0.6936004106636591,7.980672977474886
0,LAND,0.9959981588769481,1001.0652230674709
0,LCGP,0.9981870036685061,38.43767973999502
0,LPCK,0.9990155163427399,6933.3206187869955
0,LPKR,0.9985628651931238,112.0752879203886
0,LPLI,0.9965430047507001,414.781690102727
0,MDLN,0.9988151677833812,26.239152596310603
0,MKPI,0.6805704612265141,30375780.911595963
0,MMLP,0.9933983371442909,208.52572207598058
0,MPRO,0.9851178491360014,8343.727636679752
0,MSIE,0.9758054192759696,3.3699594579899386
0,MTLA,0.988257509188904,79.80174120068396
0,MTSM,0.9969454126118392,104.49225602021095
0,MYRX,0.9475797355999909,84.46360777875609
0,NASA,0.9986748446475878,80.29032105243209
0,NIRO,0.9954718350136217,16.675609119310778
0,NZIA,0.9892484872052175,454.45068119753523
0,OMRE,0.9970495220114546,347.6141251882199
0,PAMG,0.9478483312363797,236.8213205675861
0,PANI,0.9977627769509486,5408.552835051485
0,PLIN,0.994452512760492,5776.797699022323
0,POLI,0.9514323678688709,3292.3044576336006
0,POLL,0.9961851161400225,35264.389364872055
0,POSA,0.9591732537346523,184.20013245961857
0,PPRO,0.9983816713940189,9.827173137452556
0,PUDP,0.9910953237642934,167.23396344653395
0,PURI,0.947063471877413,375.3912528739979
0,PWON,0.9980235985723964,87.3749975445356
0,RBMS,0.9858088324212391,13.617999272628534
0,RDTX,0.9983071749162534,19278.287455757414
0,REAL,0.9777389289691373,93.37142625140436
0,RELF,0.9859049243473552,36.36841972188703
0,RIMO,0.9967210530690629,8.990466192596005
0,RISE,0.996832490950559,169.5426811355247
0,ROCK,0.9795907323401218,1275.1876191064584
0,RODA,0.9960203150219495,102.43504781709754
0,SAGE,0.9919361614181804,26.72240481890582
0,SATU,0.9788774451433059,20.443038141317672
0,SMDM,0.9884412397550177,37.6018127513621
0,SMRA,0.9981405560575587,403.5127164796865
0,TARA,0.9988848582875136,115.47255234040018
0,TRIN,0.9824888255562175,156.36502491426089
0,TRUE,0.988230326383948,293.2106357677104
0,UANG,0.9742641644357767,1509.1885308213443
0,URBN,0.9981764496747529,1249.2304320443363
0,VAST,0.9486955086859532,10.03810618797464
0,WINR,0.979396283542781,8.127087356201354
0,AREA,0.37176741043736183,101.61687265479254
0,ATIC,0.9743884617132048,1072.1565664316115
0,AWAN,0.9044351070146766,166.38826160023632
0,AXIO,0.9745691861550955,54.4565837615152
0,BELI,0.7759174988331228,27.217518535912493
0,BUKA,0.9974978101926387,80.8110078348203
0,CASH,0.9949612811160826,127.56390343193739
0,CHIP,0.9828584854049964,5459.154223594823
0,CYBR,0.956945968369384,95.99017264335689
0,DCII,-2.3477669321952814,435168868.64681953
0,DIVA,0.9962488878507904,1284.4821035667944
0,DMMX,0.9976333440967461,1871.5954445983143
0,EDGE,0.9275720455599804,67701.9840514904
0,ELIT,0.9815926668867897,54.21469664449616
0,EMTK,0.9970107566902839,969.089485505176
0,ENVY,0.9937705175990776,1531.1966453482162
0,GLVA,0.9861108879666525,515.597093724978
0,GOTO,0.9962347896730527,30.234887864912636
0,HDIT,0.9925663669594531,451.06435782127477
0,IOTF,0.9263367504224608,142.43167412657675
0,IRSX,0.9850745707613313,27.555027536785502
0,JATI,0.9894205218160035,20.11050648731083
0,KIOS,0.9977728406260943,1398.772867981861
0,KREN,0.9979613995748622,87.39594801109921
0,LMAS,0.9982665810880957,146.16238306463953
0,LUCK,0.9954362277024498,825.2993115568906
0,MCAS,0.9972020951759616,38071.06815635191
0,MENN,0.9589106467192874,46.31199589492829
0,MLPT,0.9945845848733195,4163.663426857482
0,MPIX,0.805434189465279,403.58820617526726
0,MSTI,0.7255359919816242,1489.1383070046866
0,MTDL,0.9989184805900478,38.21381572320664
0,NFCX,0.9957597768803127,38808.86756146537
0,NINE,0.7291313352317678,60.45284660208483
0,PGJO,0.9673745508346508,9.70314935502933
0,PTSN,0.9943587345859847,78.39089744614175
0,RUNS,0.9916996826452381,110.55141299458028
0,SKYB,0.9985736525075792,62.38354665964324
0,TECH,0.9949848165053613,37657.307663352905
0,TFAS,0.9945408693444833,21088.019938820962
0,TOSK,0.8556963229672947,35.782380201371446
0,TRON,0.8805319916247387,195.22310118068995
0,UVCR,0.9937399616189382,138.43385019087333
0,WGSH,0.9791614212524774,34.55267799668396
0,WIFI,0.9957339509134715,367.71015364630523
0,WIRG,0.9955218157502949,233.4307647736606
0,ZYRX,0.9911256510673762,254.4726726073903
0,AKSI,0.9870791241378759,473.51800497785626
0,ASSA,0.9975893099740549,1476.2252477004308
0,BIRD,0.9981539462501741,9359.90499938136
0,BLTA,0.9988254998865258,184.12908171709947
0,BPTR,0.9834774938325477,46.48660060851832
0,CMPP,0.9895132533232565,162.51311987693163
0,DEAL,0.9965605150919659,668.152500030236
0,ELPI,0.9503304348463076,50.06953165625995
0,GIAA,0.9970892272853833,64.64400565737891
0,GTRA,0.9619640214971548,194.36382485417565
0,HAIS,0.9392982666593355,74.09140125869594
0,HATM,0.9665566248941836,142.8586005410376
0,HELI,0.9861409572961022,174.97426229811379
0,IMJS,0.9913163191356407,211.44578401396208
0,JAYA,0.9663905005052461,74.15120620358631
0,KJEN,0.9969039963973101,1259.1797430649412
0,KLAS,0.8906343584804103,33.70844302861592
0,LAJU,0.9889148922412553,106.43022563901455
0,LOPI,0.9384735002270794,7.537106090932369
0,LRNA,0.9645442131062065,53.42038140583689
0,MIRA,0.999702720258809,9.523764031808641
0,MITI,0.9929103245048753,865.5109598588685
0,MPXL,0.9154349494752286,144.59108369099678
0,NELY,0.9952270543936421,60.163290973578725
0,PPGL,0.9897799551831917,23.399897955314657
0,PURA,0.9790313646258108,26.537851229114448
0,RCCC,0.8989738483066886,42.29781547051633
0,SAFE,0.9905348397675587,62.57034513279139
0,SAPX,0.9924600030732827,1503.784310233051
0,SDMU,0.9982680151478682,43.33084376698239
0,SMDR,0.9981748973764789,21.845693892485357
0,TAXI,0.998720944816777,331.0120350306926
0,TMAS,0.9851997530967306,69.21841830824638
0,TNCA,0.9893385817921366,1512.6266788411356
0,TRJA,0.9816928570867504,147.6159374244072
0,TRUK,0.9801552397793771,146.60180652952624
0,WEHA,0.9954424508768943,30.14740185847413
