,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,SRTG,0.9969135042250352,1402.83589559189,Financials,450.4307157494195,20.223996551664044,0.13689270922903332,0.05915277537128551,Simple Linear Regression,Intra-Sector
0,STAR,0.9916777891744828,13.950477780820325,Financials,32.01703157048358,25.343843172970587,-0.37559100417197455,-0.3938475481192849,Simple Linear Regression,Intra-Sector
0,TIFA,0.9967774521474346,122.92118775799203,Financials,170.105567585642,25.93635531103178,0.5719742013329139,0.224694114350867,Simple Linear Regression,Intra-Sector
0,TRIM,0.994516070192398,30.87803998201556,Financials,63.61664124550995,36.850994250395544,0.15824998784325306,0.07166394090912595,Simple Linear Regression,Intra-Sector
0,TRUS,0.992838402207166,59.09087248986978,Financials,80.04926487329959,25.45692249214418,-0.18611391424456397,-0.043685939105981515,Simple Linear Regression,Intra-Sector
0,TUGU,0.9911942611356789,1129.637356547377,Financials,255.19987462881545,19.775305558817948,3.247255011967167,0.15770325242848637,Simple Linear Regression,Intra-Sector
0,VICO,0.971894350452377,61.535599851357105,Financials,75.35090964354484,33.34271728729784,-0.18967661366522098,-0.17850481145888017,Simple Linear Regression,Intra-Sector
0,VINS,0.9478068191021374,94.77705242930303,Financials,65.06615568700232,36.850995165106696,0.5618992828704574,0.17763479265036378,Simple Linear Regression,Intra-Sector
0,VRNA,0.9745301498335147,20.172989436381588,Financials,59.02406940952639,27.54643165078667,0.03839759822728542,-0.01759173350235348,Simple Linear Regression,Intra-Sector
0,VTNY,0.9701544160200201,405.6437118387588,Financials,125.0865654202264,25.465038232754722,-0.7830258363290962,-0.4237380877111338,Simple Linear Regression,Intra-Sector
0,WOMF,0.9974451183670395,38.4379615331117,Financials,60.04644973768251,25.768025882215074,0.019004261950810144,-0.057344781215991424,Simple Linear Regression,Intra-Sector
0,YULE,0.9992645203449756,326.9820084902117,Financials,200.31670275692613,50.0070378390428,1.4682955345331554,0.18005874961050516,Simple Linear Regression,Intra-Sector
